"StartDate","Q1","Q3_b","Q3","Q3_c","Q4","Q5","Q6","Q7_1","Q7_2","Q7_3","Q7_4","Q7_5","Q7_6","Q7_7","Q7_8","Q7_9","Q8","Q8_1_TEXT","Q8_2_TEXT","Q8_3_TEXT","Q8_4_TEXT","Q8_5_TEXT","Q8_6_TEXT","Q8_7_TEXT","Q8_8_TEXT","Q8_9_TEXT","Q8_10_TEXT","Q8_11_TEXT","Q8_b","Q11","Q10","Q13","Q14_1","Q14_2","Q14_3","Q14_4","Q14_5","Q14_6","Q14_7","Q14_8","Q14_9","Q14_10","Q14_11","Q14_12","Q14_13","Q14_13_TEXT","Q15","Q16","Q17_1","Q17_2","Q17_3","Q17_4","Q17_5","Q17_6","Q17_7","Q17_8","Q17_9","Q17_10","Q17_11","Q17_12","Q17_13","Q17_14","Q17_15","Q17_16","Q17_17","Q17_18","Q17_19","Q17_19_TEXT","Q19_1","Q19_2","Q19_3","Q19_4","Q20_1","Q20_2","Q20_3","Q21_1","Q21_2","Q21_3","Q21_4","Q21_5","Q21_6","Q21_7","Q21_8","Q21_9","Q21_10","Q21_11","Q21_12","Q21_13","Q21_13_TEXT","Q22_1","Q22_2","Q22_3","Q22_4","Q22_5","Q22_6","Q22_7","Q22_8","Q22_9","Q22_10","Q22_11","Q22_12","Q22_13","Q22_14","Q22_15","Q22_16","Q22_16_TEXT","Q23_1","Q23_2","Q23_3","Q23_4","Q23_5","Q23_6","Q23_7","Q23_8","Q23_9","Q23_10","Q23_11","Q24","Q25","Q27","Q30_1","Q30_2","Q30_3","Q30_4","Q30_5","Q30_6","Q30_7","Q30_7_TEXT","Q31_1","Q31_2","Q31_3","Q31_4","Q31_5","Q31_6","Q31_7","Q31_8","Q31_9","Q31_10","Q32","Q33","Q34","Q35","Q36","Q37_1","Q37_2","Q37_3","Q37_4","Q37_5","Q37_6","Q37_7","Q37_8","Q37_9","Q37_10","Q37_11","Q37_12","Q37_13","Q38_1","Q38_2","Q38_3","Q39","Q40","Q41","Q42","Q43","Q44","Q45","Q47","Q49_1","Q49_2","Q49_3","Q49_4","Q49_5","Q50","Q51","Q52","Q53_1","Q53_2","Q53_3","Q53_4","Q53_5","Q53_6","Q53_7","Q53_7_TEXT","Q54","Q55","Q56","Q58_1","Q58_2","Q58_3","Q59_1","Q59_2","Q59_3","Q59_4","Q60","Q61","Q63_1","Q63_2","Q63_3","Q63_4","Q63_5","Q63_6","Q63_7","Q63_8","Q63_9","Q64_1","Q64_2","Q64_3","Q64_4","Q64_5","Q64_6","Q64_7","Q65","Q67_a","Q67_b","Q66","Q68_1","Q68_2","Q68_3","Q68_4","Q68_5","Q68_6","Q68_7","Q68_8","Q69_1","Q69_2","Q69_3","Q69_4","Q69_5","Q69_6","Q69_7","Q69_8","Q69_9","Q69_10","Q69_11","Q69_12","Q69_13","Q69_14","Q69_15","Q69_16","Q69_17","Q69_18","Q69_17_TEXT","Q70","Q71_1","Q71_2","Q71_3","Q71_4","Q71_5","Q71_6","Q71_7","Q71_7_TEXT","Q72_1","Q72_2","Q72_3","Q72_4","Q72_5","Q72_6","Q72_7","Q72_8","Q72_9","Q72_10","Q73_1","Q73_2","Q73_3","Q73_4","Q73_5","Q73_6","Q73_7","Q73_8","Q73_9","Q73_10","Q73_11","Q73_12","Q73_13","Q73_14","Q73_15","Q73_16","Q73_17","Q73_18","Q73_17_TEXT","Q74_1","Q74_2","Q74_3","Q74_4","Q74_5","Q74_6","Q74_7","Q74_8","Q74_8_TEXT","Q75_1","Q75_2","Q75_3","Q75_4","Q75_5","Q75_6","Q75_7","Q75_8","Q76_1","Q76_2","Q76_3","Q76_4","Q76_5","Q76_6","Q77_1","Q77_2","Q77_3","Q77_4","Q77_5","Q79","Q79_6_TEXT","Q80_1","Q80_2","Q82_1","Q82_2","Q82_3","Q82_4","Q82_3_TEXT","Q83","Q83_5_TEXT","Q83_b","Q9_1_1","Q9_2_1","Q9_3_1","Q9_4_1","Q9_5_1","Q9_6_1","Q9_7_1","Q9_8_1","Q9_9_1","Q9_16_1","Q9_10_1","Q9_11_1","Q9_12_1","Q9_13_1","Q9_14_1","Q9_15_TEXT","Q9_15_1","Q86","Q91","Q87_1","Q87_2","Q87_3","Q87_4","Q87_5","Q87_6","Q87_7","Q87_8","Q87_9","Q87_10","Q87_11","Q87_12","Q87_1_TEXT","Q87_2_TEXT","Q87_3_TEXT","Q87_4_TEXT","Q87_5_TEXT","Q87_6_TEXT","Q87_7_TEXT","Q87_8_TEXT","Q87_9_TEXT","Q87_10_TEXT","Q87_11_TEXT","Q85_b","Q84_b","Q84_1","Q84_2","Q84_3","Q84_4","Q84_5","Q84_6","Q84_7","Q84_8","Q84_7_TEXT","Q85_1","Q85_2","Q85_3","Q85_4","Q85_5","Q85_6","Q85_7","Q85_8","Q85_9","Q85_8_TEXT","Q99","Q99_b_1","Q99_b_2","Q99_b_3","Q99_b_4","Q99_b_5","Q99_b_6","Q99_b_7","Q99_b_8","Q99_b_9","Q99_b_10","Q99_b_1_TEXT","Q99_b_2_TEXT","Q99_b_3_TEXT","Q99_b_4_TEXT","Q99_b_5_TEXT","Q99_b_6_TEXT","Q99_b_7_TEXT","Q99_b_8_TEXT","Q99_b_9_TEXT","Q98","Q88","Q90","Q89","Q92","Q93_1","Q93_2","Q93_3","Q93_4","Q93_5","Q93_6","Q94","Q95","Q96","Q97","SC0","SC1","SC2","SC3","SC4","SC5","Source","Anx","Dep","AnxDep","AffAc","Unmet","MHP_inPerson","MHP_PrimCare","MHP_TeleTx","MHP_PeerCouns","MHP_InfSupp","MHP_CrisisHotl","MHP_App","MHP_GpTx","MHB_NoNdBarr","MHB_Awareness","MHB_Availability","MHB_Access","MHB_Transportation","MHB_Childcare","MHB_Scarcity","MHB_Social","MHB_Confidentiality","MHB_Financial","MHB_NoNd","MHB_NoBarr","MHB_SocStigma","MHB_Fit","ParentStatus","CaregiverStatus","CC_MissClass","CC_Unaffordable","FdSecLvl","FI","FdRunOut","FdNotLast","FdBalance","FdCtMl","FdCtMl3","FdAteLess","FdNtEat","FdLstWt","FdNtEatDay","FdNtEat3","HIRntMrg","HICrt","HIutil","HIDfColl","HIMvOth","HIBydCap","HIincrease","HIMove3","HIunsafe","HI","Hm_homeless","HmFrRel","HmHotel","HmShltr","HmTH","HmHHRPrgm","HmTxCtr","HmRV","HmOutdr","HmBldgCrTnt","Hmls","TrLate","TrMiss","TeMiss","TrDrive","TrRide","TrPT","TrBike","TrWalk","TrOther","TrNone","TeOwnCmp","TeBrwCmp","TePubCmp","TePhn","TeOthDvc","TeHm","TeCmps","TeOthLoc","TeNone","BNI_fh","BNI_any","CS_EmgGt","CS_FP","CS_AppSNAP","CS_AppOth","CS_FSchVch","CS_EmgHs","CS_AffHs","CS_Transp","CS_HlthCns","CS_WifiLptp","CS_CS_FP_use","NumCSUsed","CSB_NoNdBarr","CSB_Awareness","CSB_Availability","CSB_Access","CSB_Transportation","CSB_Childcare","CSB_Scarcity","CSB_SocStigma","CSB_Confidentiality","CSB_Fit","CSB_NoNd","CSB_NoBarr","CS_Email","CS_Text","CS_SM","CS_LMS","CS_FacStff","CS_Peers","CS_Syll","PB_Food","PB_Financial","PB_Healthcare","PB_Transportation","PB_Community","PB_Veterans","PB_HousingUtility","PB_None","StopOut","BN_StopOut","BN_ReEnroll","Trans","GDiverse","TransGDiverse","Man","Woman","otherGender","pntaGender","LGBTQIA","Black","Indigenous","EAsian","Filipina","Latina","MdENAfArab","PINH","SAsian","SEAsian","White","OtherRaceEth","pntaRaceEth","RaceEthSum","MultRaceEth","SOC","Age","EnrlStatus","EnrlFT","YrsSchool","PELL","ParentEd","Cred_GED","Cred_Assoc","Cred_Bach","Cred_Mast","Cred_Prof","Cred_PHD","Cred_STCert","Cred_LTCert","Cred_None","STEM"
"2024-10-08 18:52:56",1,"Pennsylvania","West Chester University",NA,1,2,3,0,0,1,0,0,0,0,0,0,10,"-99","-99","-99","-99","-99","-99","-99","-99","-99","Psychology","-99",1,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,2,4,4,4,4,1,1,0,0,0,1,1,1,0,0,0,0,0,"-99",1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,"-99",1,2,3,2,2,2,1,3,2,5,5,2,1,NA,1,0,1,0,0,0,0,"-99",0,0,0,0,0,0,0,0,1,0,2,2,2,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,2,2,NA,2,2,2,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,3,2,2,4,1,3,1,1,3,4,4,2,2,3,2,2,2,2,3,3,2,4,1,4,1,3,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"-99",3,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,1,1,2,2,2,2,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"-99",1,0,1,0,1,0,0,0,"-99",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,5,"-99",1,1,1,1,0,0,"-99",1,"-99",1,0,10,12,0,0,8,0,1,0,0,2,5,10,60,0,"-99",-99,2,9,0,0,0,0,0,0,0,0,0,1,0,0,"-99",-99,"-99","-99","-99","-99",-99,"-99","-99","-99","-99",1,2,0,0,0,0,0,1,0,0,"-99",0,1,0,0,0,0,0,0,0,"-99",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,3,3,2,2,2,2,2,1,2,2,"-99",2,2,12,13,0,0,"WCUPA",1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,NA,NA,"Marginal Food Security",0,1,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,2,2,1,1,2,2,2,2,3,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,NA,NA,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"18-20",1,1,"1-2",1,9,0,0,1,0,0,0,0,0,0,1
"2024-09-30 21:50:15",1,"Pennsylvania","West Chester University",NA,1,1,1,0,0,1,0,0,0,0,0,0,6,"-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99",3,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,2,4,3,4,4,1,1,0,0,0,1,1,1,1,1,0,0,0,"-99",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"-99",1,2,3,2,4,4,2,3,3,5,5,2,1,NA,0,0,0,1,0,0,0,"-99",0,0,0,0,0,0,0,0,1,0,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,2,2,3,2,2,2,2,1,2,2,2,2,3,3,3,3,2,2,3,2,2,2,2,2,2,2,2,0,0,0,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,"-99",1,0,0,1,0,0,0,0,"-99",1,1,1,1,1,1,1,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-99",0,1,0,0,0,0,0,0,"-99",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,5,"-99",1,1,1,1,0,0,"-99",1,"-99",1,0,12,5,0,0,10,0,1,0,0,0,5,10,40,0,"-99",-99,1,3,0,0,0,0,0,0,0,0,0,1,0,0,"-99",-99,"-99","-99","-99","-99",-99,"-99","-99","-99","-99",2,2,0,0,0,0,0,1,0,0,"-99",0,0,0,1,0,0,0,0,0,"-99",1,0,0,0,0,0,1,0,0,0,0,"-99","-99","-99","-99","-99","-99","-99","-99","-99",2,1,2,2,1,2,2,2,2,2,2,-99,-99,-99,"cut us slack it's hard",0,0,10,10,0,0,"WCUPA",1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,NA,NA,"High Food Security",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,2,-1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"18-20",1,1,"< 1",0,3,0,0,1,0,0,0,0,0,0,0
"2024-10-09 15:37:51",1,"Pennsylvania","West Chester University",NA,1,2,3,0,0,1,0,0,0,0,0,0,1,"Accounting","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99",1,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WCUPA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"1-2",NA,NA,0,0,1,0,0,0,0,0,0,1
"2024-09-30 12:28:34",1,"Pennsylvania","West Chester University",NA,1,3,6,0,0,1,1,0,0,0,0,0,7,"-99","-99","-99","-99","-99","-99","Spanish, MA","-99","-99","-99","-99",2,5,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,3,5,4,4,1,0,1,0,1,1,0,1,1,0,0,0,1,"Pet expenses",0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1,"Graduate Assistantships",2,2,5,3,3,3,1,1,3,5,5,4,2,NA,1,0,1,1,1,0,0,"-99",0,0,0,0,0,0,0,0,1,0,2,2,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,-99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,3,1,4,3,3,3,1,1,4,4,4,4,2,4,1,5,2,2,3,1,1,3,1,2,1,3,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,"Previous bad experiences",1,0,0,1,0,0,0,0,"-99",1,2,1,1,1,1,1,2,2,2,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"-99",1,0,1,0,0,0,1,0,"-99",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,7,"-99",1,1,1,1,0,0,"-99",1,"-99",1,0,9,18,5,0,27,0,0,0,0,3,0,5,45,7,"-99",0,5,9,0,0,0,0,0,0,0,0,0,1,0,0,"-99",-99,"-99","-99","-99","-99",-99,"-99","-99","-99","-99",2,2,0,0,0,0,0,1,0,0,"-99",0,0,0,1,0,0,0,0,0,"-99",3,0,0,0,0,1,0,0,0,0,0,"-99","-99","-99","-99","Migraine related conditions","-99","-99","-99","-99",2,1,2,2,1,2,2,2,2,2,2,2,2,2,"-99",0,0,14,16,0,0,"WCUPA",1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,NA,NA,"High Food Security",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,2,1,1,1,1,1,2,2,2,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"21-25",1,1,"5-6",0,9,0,0,1,1,0,0,0,0,0,0
"2024-10-03 13:31:16",1,"Pennsylvania","West Chester University",NA,1,2,2,0,0,1,1,0,0,0,0,0,3,"-99","-99","Early grades, I want to get an ESL cert and also gave a Chinese minor","-99","-99","-99","-99","-99","-99","-99","-99",2,6,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,4,3,4,4,4,1,0,0,0,0,1,0,1,1,1,0,0,0,"-99",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"-99",2,4,5,3,4,3,5,1,1,5,5,2,1,NA,0,0,1,1,0,0,0,"-99",0,0,0,0,0,0,0,0,1,0,2,3,1,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,2,NA,2,2,2,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,4,2,4,3,4,3,2,4,4,4,2,3,3,2,4,3,2,2,3,2,1,1,3,3,1,3,2,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,"My family does not want me going",3,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,1,1,2,2,2,1,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,"-99",1,0,0,0,0,1,1,0,"-99",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,"-99",4,2,1,1,0,0,"-99",1,"-99",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,20,15,0,0,"WCUPA",1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,NA,NA,"Marginal Food Security",0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,2,1,1,1,1,2,2,2,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"1-2",0,NA,0,0,1,1,0,0,0,0,0,0
"2024-10-16 13:12:33",1,"Pennsylvania","West Chester University",NA,1,2,4,0,0,1,0,0,0,0,0,0,10,"-99","-99","-99","-99","-99","-99","-99","-99","-99","psychology","-99",1,6,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,4,3,3,3,0,0,0,0,0,1,0,0,1,0,0,0,0,"-99",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"-99",4,4,3,2,3,3,5,2,5,2,5,2,2,NA,0,1,0,1,0,0,0,"-99",0,0,0,0,0,0,0,0,1,0,2,1,2,2,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,1,2,2,NA,2,2,2,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,2,4,4,3,1,1,1,1,4,4,4,3,1,4,4,5,2,1,2,4,4,4,3,4,2,2,2,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,"-99",1,0,0,0,0,1,0,0,"-99",1,2,2,2,1,1,2,3,2,2,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,"-99",1,0,0,0,0,0,1,0,"-99",1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,3,"-99",2,1,1,1,1,0,"work",1,"-99",1,0,12,8,0,0,20,0,2,0,0,0,5,10,42,17,"-99",-99,3,7,0,0,0,0,0,0,0,0,0,1,0,0,"-99",-99,"-99","-99","-99","-99",-99,"-99","-99","-99","-99",2,2,0,0,0,0,0,1,0,0,"-99",0,0,0,1,0,0,0,0,0,"-99",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,1,1,1,1,2,3,3,1,2,2,"sometimes it’s not your choice and you’re there for reasons that aren’t traditional so i think that deserves to be recognized",1,1,10,17,0,0,"WCUPA",1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,NA,NA,"Marginal Food Security",0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,2,2,2,1,1,2,3,2,2,0,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"18-20",1,1,"3-4",1,7,0,0,1,0,0,0,0,0,0,1
